GRE,GPA,University_Rating,Admission
283.06422343174154,3.4903217574436334,2,1
292.1321960058034,3.1385192557079487,3,1
307.3406184184188,3.6297437126886414,4,1
281.6680828666208,3.028384083536079,2,1
310.6949764525858,3.9750717553846253,1,0
296.39511902762797,3.3141530810806428,3,1
294.37768788675606,3.5804638623491356,2,1
310.6643995230524,3.6133151486184567,2,1
306.6639496722906,3.396438010518369,5,1
294.5855075127138,3.7346775205901097,4,1
317.3899470504637,3.3100385373509904,3,1
283.7840500860015,3.8485189189828977,3,1
309.239034104164,2.9616081279013007,3,1
308.8965188695258,3.5505518318185647,3,1
295.3568034102901,4.275571599623314,4,1
304.89199533363177,3.09986747015777,4,1
281.23329635422044,3.2289020117900593,2,0
313.8604052881035,3.7055631398635662,3,1
297.22646795335515,3.5718327127758394,3,1
292.15915469221443,3.6402520397094236,4,1
315.7351383875533,3.6956748520590654,4,0
289.4348446418586,3.753888587424708,3,1
278.8730805545466,3.9438799367824893,2,1
276.65056239714147,3.663927462771405,4,1
309.0901492701846,3.403496938152583,2,1
280.79355971255575,3.7690294804810924,3,1
326.3219127297655,4.259952773958086,2,1
268.7710588817442,3.4469465014469707,4,0
325.4468455243506,3.1101882781317434,2,1
303.1652620080393,3.942832267714789,3,1
298.54930332194414,3.451847534418561,4,1
291.82621369786574,2.6309321815943854,2,1
305.98704171528107,3.8389686708601687,3,1
299.4354794636273,3.285868725618431,3,1
316.5495282302478,3.463786687078336,1,1
301.7134147299306,3.632792132227606,4,1
302.2545264219282,3.576199871911627,1,1
294.5458168167922,3.783780726855616,3,1
299.145815644184,3.3258054517720628,3,1
304.6170265333809,3.705242319270433,4,1
274.34747411015064,3.396181328966433,4,0
279.7772186684143,3.795524192355001,2,0
311.14896141034075,3.746146993605221,1,0
302.5629815719191,3.125824519182162,4,1
297.24024995470984,3.9343928464700126,3,1
300.2765089959809,3.2856146219543807,4,1
305.2137255804251,3.823223119312458,4,1
291.90360479535957,3.6469149253605364,4,1
288.3254291189653,4.235273470718049,3,1
302.93767882646523,3.410613607051259,3,1
285.32440833577454,3.360273281552721,4,1
306.1237913357171,3.492232157644907,3,1
274.4612459364324,3.37872808686629,2,0
315.4373345598847,3.8199767607768202,4,1
307.08896223619564,2.853475756625365,4,1
303.8404460147081,3.078527032341458,3,1
314.7403647591827,3.072878831368323,1,1
324.9821166669386,3.8801230367894304,3,1
315.215550975272,4.1842453490327705,4,1
272.3868865300253,3.4582203125850115,5,1
280.8063454989645,3.432471310723996,2,0
290.6277213345648,3.5280208652452725,1,1
300.3913657531625,3.964751321043276,4,1
307.7648853070368,3.1290587463237705,3,1
289.113842802698,3.5953475930939143,3,0
302.8015014671562,3.8900790519129718,5,1
288.6692560147002,3.700437667975938,1,1
290.8272329551208,3.575832646639497,4,1
278.90008354727667,3.9004184370268566,1,1
286.15150130833644,2.418707082800305,3,1
279.724730915755,3.771150127812363,4,1
285.36190120534,3.2383697267490303,3,1
315.8046269491176,2.7677468412574173,5,0
285.7590166675209,3.704481039809992,3,0
339.4857309725609,4.049463418065183,3,1
307.39976851321336,3.4450205941489234,2,1
302.7725418554231,3.8811498188811755,3,1
287.1246332972818,4.1449113031954585,3,1
310.5046481911349,4.025965781433619,1,1
291.3654326064334,4.1559858117485575,3,0
301.83014721968044,3.796850996428757,3,1
338.4012680740319,3.530173455560637,4,1
298.55910150413024,2.859213675241133,4,0
317.2390998942851,3.4015750047480204,4,1
289.45235362311166,3.1627013618735234,1,0
299.4751726425456,4.368377086999126,2,0
326.56200953453265,3.429645675027065,4,1
290.5954941331835,3.5492819227137944,3,1
327.1867283699539,3.7205941504161872,1,1
310.6162790318321,3.5174409785489815,4,1
291.562998361586,4.178020416172301,4,1
309.4861160858328,3.250940255306219,3,1
314.58831674440097,3.577842982094897,1,0
309.32714943325794,3.2030117657207806,4,1
276.44662920164313,2.971990995511718,3,1
289.09294236262696,3.255292363637886,4,0
296.28722046672743,3.485185281180635,4,0
298.8834985634993,3.328279110193096,4,1
309.3100814632602,3.2230316080504577,3,0
302.6655150139988,2.9374730145312666,2,1
279.9698346193485,3.466757770948522,4,0
305.70296776508945,2.898111850387599,4,1
309.15878617925733,3.8040223854758413,4,1
308.3968567189656,3.5329759011738013,2,1
316.2117108833193,2.9169794002140277,2,1
312.50883231823354,3.3763163691800546,4,1
306.88770118842655,3.199137437763767,4,1
298.9475143281203,3.627669804167672,5,1
275.0855859972601,4.036180178409258,4,0
306.4442732869888,2.749931012141702,3,1
303.1153153074467,3.5460104316589667,4,1
304.0736825579306,3.435946881773344,4,1
280.84877136269535,3.768536030580186,3,1
283.78415189387607,3.585278651295076,4,0
315.79729279999356,3.1992122673044725,2,1
299.40667269215015,3.372378425733353,3,1
310.2225104605894,3.181589657278604,4,1
300.4247756419569,3.9304028554394392,2,1
300.44634209243617,3.508524659468777,2,1
314.07425708963996,4.260476274301203,3,1
292.2593290767394,3.475735674474152,2,1
301.44181165411476,3.2166372932358147,2,1
293.0658706694244,2.894514242954869,3,1
293.48255658851525,2.778744129497622,5,1
295.3624181479704,2.866345622797804,3,0
303.33200657450567,3.6068506604045933,2,1
292.81877067504786,3.7034900092919734,1,1
318.8363418836028,2.8675237191871465,4,1
286.58089046670744,3.858015325630446,3,1
297.1969253375796,3.306775579326624,4,1
293.4040341258874,3.55871720479422,4,1
321.704668265306,4.14488825130217,4,1
302.9483216476736,3.8587357263462128,2,1
315.47766809202955,3.392587740837667,4,1
277.7165944044454,3.143523109833885,2,1
304.00575398803886,2.6392738394682778,5,1
313.34446193435156,3.212338672303032,4,1
301.23425983913137,3.415547904468922,3,1
315.98220562598027,3.1051281891395264,2,1
292.24067324849443,3.447497213163078,2,1
321.1402116027837,3.5307407531835073,4,1
334.4834718542888,3.4100576072767685,2,1
294.55742159340514,3.239998967670616,3,1
293.3174621789884,3.5674618687866912,2,1
321.8007671567655,3.6767762598277636,4,1
323.6935821859607,3.0638403690228615,4,1
292.157099592701,4.064372951898508,4,1
293.6971977435621,3.4605647470862952,4,1
295.77323086709237,3.507539849177939,2,0
279.8332423344858,3.783285769302623,1,1
286.220220802737,3.5932864525054007,4,1
284.93788849871896,3.881254653565298,3,1
288.48303652343805,3.6148496660807297,3,1
299.4797266891983,3.255025050143825,1,1
303.5132209880478,3.6446014100824407,2,1
323.25750739221115,3.042509517071735,1,1
285.02468938891815,3.5434238823106092,4,1
314.7648359771488,3.4867080037422156,2,0
296.79016733661734,3.416753257090984,3,1
299.2580443552135,3.4485849954244276,1,1
310.12229238249904,2.7472603818009445,4,1
283.1591696765655,3.2805100369036153,3,1
305.73614619276077,3.537137960456446,4,1
302.4967831231958,3.56394255679896,4,1
307.38676896012225,3.088929943629617,3,1
304.33752965861726,4.00628313634588,5,0
336.8295020986634,3.1535300607142,5,1
290.4339002362303,3.8877828802106946,4,1
292.0350456749727,3.670877744748674,4,1
290.6528921036285,3.2415090760624787,2,1
291.66784321259615,4.210124357043805,3,1
290.4391930904022,3.022545267297408,1,1
317.8352479666133,3.8676616694440007,1,1
321.30756371984785,3.9002329272171914,5,1
291.4388055937579,3.2317519163693422,3,1
287.5146664034366,4.056986120025732,4,0
307.0712333457961,3.399981394160419,4,1
291.71665433578545,3.615477451711943,4,0
309.49397726633265,3.604128735508488,5,1
303.0438453127695,3.446276503411781,2,1
277.2638382750415,3.824323309263913,1,0
323.2125780199509,3.8173954882208854,3,1
326.93816509643284,2.8005872107047276,2,1
290.8081696427342,4.021736097151261,1,1
294.18447660096024,2.83500320478573,3,1
304.2879808608736,3.913018481736663,4,1
305.0168518498054,3.9506820547310335,3,1
309.87816409009247,3.063613427913921,3,1
330.15306808149523,3.335674284818166,4,1
297.34579158758925,3.0577181326056255,2,1
288.0255413319232,3.414031587884506,1,1
279.3102115797821,3.3767862863257037,4,1
289.0360494008712,3.811864212907736,4,0
299.50309540689307,4.024123498447843,4,1
326.9183679527668,4.058273524315982,1,1
292.2358305144574,3.275132789368679,4,1
303.3568192745835,3.416311250502189,4,1
299.75365655890874,2.82662472311162,3,1
317.82589910172123,3.1776519734015247,4,1
337.90398638810433,3.885940653238983,4,1
292.0369684061952,4.146233129419293,3,1
292.6584083622267,3.006260451248031,3,1
315.66241315603605,3.2630142963388424,5,1
310.22837234439464,3.489437697216429,4,1
327.7006098860405,3.6120644635278425,3,1
308.7589227798895,3.1761585920313413,4,1
294.6106186381941,3.669624417785636,3,1
308.85982246038463,3.3104642611716337,2,1
316.6305537087436,3.4942190916486884,3,1
312.30723271796046,3.71851369920148,5,0
307.6091104666095,3.502568907924375,5,1
316.0001203438373,3.3254456437893727,3,1
317.5394338566851,3.4561560784296677,3,1
320.7323848655629,3.4646548163178656,2,1
309.73064831384465,3.351995588047149,5,1
297.4932287952472,3.396481574933159,5,1
302.20070529649985,4.139458868201887,4,0
318.09763449762534,3.7243677791764953,4,1
287.74596493519147,3.381807872788336,4,0
305.5300996330935,3.7787817618042943,3,1
294.0999178150896,3.366472204097596,1,0
300.4311723440223,3.9692498550346564,3,1
319.17677793910946,3.6478568768792377,4,1
302.86648602029857,3.4570791423983085,4,1
300.69654822234224,3.679086770324111,3,1
279.6021578853012,2.8716495391726005,5,0
311.1938034904083,3.049293012436078,2,1
309.68226271711615,3.0224299974403777,3,1
332.4488208495819,3.5571772379054827,4,1
295.383326475705,4.193005999794037,4,1
303.2872549149591,4.392520058477053,4,1
303.7407552556613,3.755220440576303,2,1
323.66179919645214,3.700337789977783,2,1
298.5705670141957,2.7795769063389044,4,0
304.18532288655507,3.2829304801063914,3,1
309.11844764574806,3.1848864992367045,2,1
302.7991368473454,3.2516609606995535,4,1
293.3034957817421,3.4327424725660842,3,1
302.9113498934746,3.311163768921149,4,1
316.10447624789657,2.708280075849685,4,0
284.6022705088341,3.7991641024470137,2,0
301.9945451122031,3.0709027897040775,1,0
289.4981877759124,3.59569874564446,4,0
317.92569943387264,4.329633067899989,4,1
277.15219642824337,3.132246163365431,4,1
291.61617229092616,2.487884990901468,4,1
305.6581781259678,3.3855983112479557,4,1
323.4828604385151,3.9403838539994283,5,1
299.0137460839052,4.283338981688238,3,1
291.672007099602,3.008180162219033,3,1
328.21735604160887,3.6986796892946088,3,1
278.27979149375636,3.3138758172879785,2,1
267.01791065069875,3.4576206582783455,3,0
306.6002167508,4.557737338806814,2,1
292.4691866347108,2.8988118686419386,5,1
284.6815077430393,3.601495864597829,3,1
310.6253467094903,3.6870772687061732,3,1
303.657010706568,3.934314529975739,3,1
291.5388205389491,3.539193261388358,1,1
280.7954340199366,3.623220215801641,1,0
313.08685992420214,3.3433405730312837,3,1
309.7530176693799,3.6076507764980428,1,1
298.5123620433093,3.362723089801036,4,1
327.69955494071496,3.7486287559424203,4,1
283.94872850510774,3.3521558655825463,4,0
277.1171224361289,3.6508401575608747,4,0
289.6213789517813,3.4882948745260087,2,1
299.3162097546675,3.9504201003088673,4,1
303.6500917398404,3.4794425105646054,4,1
296.38145913215504,2.7907870127172476,2,1
305.28083094771443,4.004768600285597,4,1
281.2269086371433,3.137707079654952,2,1
321.6564690610989,3.238493464540472,4,1
298.7677323241115,3.261735482382603,5,1
316.7594374738219,4.049775237268327,1,1
305.14088019566555,2.6457303144085214,4,1
306.85129828730675,4.755099413463998,4,1
308.5465092034831,3.9224227236264206,5,1
306.71562840025973,3.589295565651664,3,1
309.64084139801315,3.4780423997534853,4,1
319.9372879519865,3.6142216299430627,1,0
302.94781754552207,3.7084489713517352,3,1
310.6350563638277,3.758086234380023,1,1
298.6539645856916,3.7222417864013795,5,1
321.6017582317421,3.5358322725020996,4,1
289.854115469111,3.4210646318770697,4,1
327.0141064936622,3.4394906865385955,5,1
299.3976307403349,3.4220366878589275,1,1
278.5383734682293,3.953508038746826,3,0
301.92156622366184,3.737422688912345,1,1
289.7842251378768,2.323844546134288,2,1
312.6096532348309,3.7623603106119043,2,1
290.21064031046416,3.57789447788751,3,1
293.3072485017783,3.492516497421641,2,0
271.656889035817,3.3445926187644455,2,1
293.2154052112638,3.9496450879944054,2,0
263.64181010056564,3.879010584849143,2,0
276.2414576477141,3.1908489328705563,5,0
311.40621984216443,3.662820914849814,4,1
311.7870023797625,3.1113373061834855,5,1
306.3818634267745,2.948152734084428,3,1
285.4953578530618,3.249313110164014,2,1
299.28432965787033,3.8449573889531035,4,1
299.9459619136415,3.8812500181504346,3,1
282.62452966211185,3.7052341680389174,2,1
322.5509745265073,3.7900383147391987,2,1
313.1604343586351,3.7064713148459836,2,1
296.68553739255503,3.243407361910819,2,1
300.40328758491796,3.672769017869576,3,1
303.12574211921327,3.820163810091073,4,1
269.37397697363565,3.80171653192543,1,0
296.29233926219104,3.975565348589857,2,1
289.77023628003303,3.7833215388804255,4,1
284.9756998515763,3.640579283016633,2,1
295.7834956067107,3.928060095326571,3,1
326.96529790274286,3.489391496300376,4,1
309.61264291900517,3.1472501395089125,2,1
291.43231515325806,3.4347732144224943,1,1
308.5887417203424,3.2020389420774205,3,1
